-------------- Insert cercado-------------------------------------------------------------------------------------------------------------------
INSERT INTO tb_cercado (cd_ovelha, cd_cabra, cd_cavalo, cd_burro,dt_verificacao_cercado)  VALUE ('80 ',' 64 ',' 61 ',' 53 ',' 2022-01-09 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('12 ',' 79 ',' 2 ',' 2022-01-26 ',' 25 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('8 ',' 1 ',' 32 ',' 2022-01-15 ',' 26 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('6 ',' 88 ',' 71 ',' 2022-01-21 ',' 27 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('40 ',' 49 ',' 62 ',' 2022-01-09 ',' 28 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('25 ',' 20 ',' 95 ',' 2022-01-29 ',' 29 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('87 ',' 90 ',' 60 ',' 2022-01-14 ',' 30 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('26 ',' 30 ',' 18 ',' 2022-01-26 ',' 31 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('88 ',' 3 ',' 54 ',' 2022-01-15 ',' 32 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('33 ',' 34 ',' 24 ',' 2022-01-23 ',' 33 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('24 ',' 76 ',' 21 ',' 2022-01-25 ',' 34 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('2 ',' 51 ',' 72 ',' 2022-01-04 ',' 35 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('79 ',' 64 ',' 2 ',' 2022-01-09 ',' 36 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('92 ',' 47 ',' 75 ',' 2022-01-06 ',' 37 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('72 ',' 7 ',' 74 ',' 2022-01-21 ',' 38 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('96 ',' 48 ',' 56 ',' 2022-01-21 ',' 39 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('32 ',' 75 ',' 4 ',' 2022-01-19 ',' 40 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('86 ',' 19 ',' 74 ',' 2022-01-29 ',' 41 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('76 ',' 85 ',' 84 ',' 2022-01-05 ',' 42 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('82 ',' 1 ',' 16 ',' 2022-01-02 ',' 43 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('26 ',' 20 ',' 59 ',' 2022-01-16 ',' 44 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('19 ',' 12 ',' 1 ',' 2022-01-31 ',' 45 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('4 ',' 91 ',' 29 ',' 2022-01-09 ',' 46 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('5 ',' 94 ',' 2 ',' 2022-01-07 ',' 47 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('24 ',' 38 ',' 8 ',' 2022-01-30 ',' 48 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('34 ',' 61 ',' 50 ',' 2022-01-14 ',' 49 ');
INSERT INTO tb_estq_carne_verm (cd_vaca, cd_boi, cd_bacon,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('6 ',' 7 ',' 86 ',' 2022-01-01 ',' 50 ');



-------------- Insert estq_carne_branca-------------------------------------------------------------------------------------------------------------------
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('61 ',' 37 ',' 54 ',' 11 ',' 2022-01-30 ',' 1 ',' 1 ',' 1 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('26 ',' 12 ',' 60 ',' 32 ',' 2022-01-04 ',' 2 ',' 2 ',' 2 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('42 ',' 70 ',' 52 ',' 66 ',' 2022-01-30 ',' 3 ',' 3 ',' 3 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('36 ',' 92 ',' 9 ',' 22 ',' 2022-01-27 ',' 4 ',' 4 ',' 4 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('47 ',' 45 ',' 94 ',' 43 ',' 2022-01-21 ',' 5 ',' 5 ',' 5 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('47 ',' 25 ',' 37 ',' 91 ',' 2022-01-21 ',' 6 ',' 6 ',' 6 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('9 ',' 49 ',' 70 ',' 21 ',' 2022-01-11 ',' 7 ',' 7 ',' 7 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('5 ',' 65 ',' 62 ',' 13 ',' 2022-01-17 ',' 8 ',' 8 ',' 8 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('79 ',' 48 ',' 71 ',' 20 ',' 2022-01-05 ',' 9 ',' 9 ',' 9 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('27 ',' 5 ',' 75 ',' 10 ',' 2022-01-04 ',' 10 ',' 10 ',' 10 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('84 ',' 58 ',' 88 ',' 90 ',' 2022-01-07 ',' 11 ',' 11 ',' 11 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('48 ',' 6 ',' 75 ',' 42 ',' 2022-01-13 ',' 12 ',' 12 ',' 12 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('29 ',' 69 ',' 59 ',' 39 ',' 2022-01-05 ',' 13 ',' 13 ',' 13 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('41 ',' 33 ',' 88 ',' 43 ',' 2022-01-05 ',' 14 ',' 14 ',' 14 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('52 ',' 51 ',' 3 ',' 65 ',' 2022-01-07 ',' 15 ',' 15 ',' 15 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('22 ',' 76 ',' 43 ',' 22 ',' 2022-01-20 ',' 16 ',' 16 ',' 16 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('59 ',' 25 ',' 60 ',' 3 ',' 2022-01-23 ',' 17 ',' 17 ',' 17 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('5 ',' 77 ',' 58 ',' 61 ',' 2022-01-02 ',' 18 ',' 18 ',' 18 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('38 ',' 13 ',' 76 ',' 90 ',' 2022-01-19 ',' 19 ',' 19 ',' 19 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('46 ',' 99 ',' 94 ',' 67 ',' 2022-01-12 ',' 20 ',' 20 ',' 20 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('98 ',' 3 ',' 8 ',' 52 ',' 2022-01-03 ',' 21 ',' 21 ',' 21 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('47 ',' 85 ',' 38 ',' 95 ',' 2022-01-06 ',' 22 ',' 22 ',' 22 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('99 ',' 63 ',' 13 ',' 41 ',' 2022-01-16 ',' 23 ',' 23 ',' 23 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('25 ',' 28 ',' 46 ',' 8 ',' 2022-01-17 ',' 24 ',' 24 ',' 24 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('68 ',' 98 ',' 86 ',' 71 ',' 2022-01-15 ',' 25 ',' 25 ',' 25 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('48 ',' 5 ',' 12 ',' 24 ',' 2022-01-28 ',' 26 ',' 26 ',' 26 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('99 ',' 19 ',' 82 ',' 95 ',' 2022-01-23 ',' 27 ',' 27 ',' 27 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('21 ',' 17 ',' 54 ',' 99 ',' 2022-01-15 ',' 28 ',' 28 ',' 28 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('95 ',' 98 ',' 95 ',' 26 ',' 2022-01-08 ',' 29 ',' 29 ',' 29 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('0 ',' 84 ',' 64 ',' 9 ',' 2022-01-26 ',' 30 ',' 30 ',' 30 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('94 ',' 60 ',' 80 ',' 3 ',' 2022-01-06 ',' 31 ',' 31 ',' 31 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('2 ',' 62 ',' 89 ',' 82 ',' 2022-01-12 ',' 32 ',' 32 ',' 32 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('68 ',' 87 ',' 42 ',' 55 ',' 2022-01-02 ',' 33 ',' 33 ',' 33 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('78 ',' 95 ',' 21 ',' 37 ',' 2022-01-08 ',' 34 ',' 34 ',' 34 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('18 ',' 49 ',' 27 ',' 59 ',' 2022-01-01 ',' 35 ',' 35 ',' 35 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('83 ',' 6 ',' 7 ',' 20 ',' 2022-01-16 ',' 36 ',' 36 ',' 36 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('82 ',' 87 ',' 41 ',' 15 ',' 2022-01-13 ',' 37 ',' 37 ',' 37 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('14 ',' 31 ',' 85 ',' 10 ',' 2022-01-25 ',' 38 ',' 38 ',' 38 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('68 ',' 1 ',' 60 ',' 77 ',' 2022-01-23 ',' 39 ',' 39 ',' 39 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('49 ',' 77 ',' 52 ',' 1 ',' 2022-01-25 ',' 40 ',' 40 ',' 40 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('71 ',' 61 ',' 48 ',' 14 ',' 2022-01-25 ',' 41 ',' 41 ',' 41 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('87 ',' 23 ',' 31 ',' 58 ',' 2022-01-09 ',' 42 ',' 42 ',' 42 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('86 ',' 23 ',' 37 ',' 98 ',' 2022-01-05 ',' 43 ',' 43 ',' 43 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('81 ',' 21 ',' 82 ',' 3 ',' 2022-01-11 ',' 44 ',' 44 ',' 44 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('34 ',' 36 ',' 50 ',' 93 ',' 2022-01-26 ',' 45 ',' 45 ',' 45 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('25 ',' 25 ',' 15 ',' 80 ',' 2022-01-22 ',' 46 ',' 46 ',' 46 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('93 ',' 22 ',' 65 ',' 46 ',' 2022-01-23 ',' 47 ',' 47 ',' 47 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('61 ',' 63 ',' 7 ',' 82 ',' 2022-01-06 ',' 48 ',' 48 ',' 48 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('19 ',' 43 ',' 70 ',' 82 ',' 2022-01-07 ',' 49 ',' 49 ',' 49 ');
INSERT INTO tb_estq_carne_branca (cd_peixe,cd_coelho,cd_porco,cd_frango,dt_verificacao_estq,tb_servicos_animais_ID,tb_servicos_aviario_ID,tb_servicos_lago_ID)  VALUE ('91 ',' 19 ',' 90 ',' 95 ',' 2022-01-27 ',' 50 ',' 50 ',' 50 ');


-------------- Insert estq_leite------------------------------------------------------------------------------------------------------------------
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('74 ',' 27 ',' 36 ',' 57 ',' 2022-01-04 ',' 1 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('63 ',' 38 ',' 20 ',' 62 ',' 2022-01-20 ',' 2 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('39 ',' 23 ',' 67 ',' 33 ',' 2022-01-13 ',' 3 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('79 ',' 46 ',' 86 ',' 17 ',' 2022-01-08 ',' 4 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('89 ',' 12 ',' 53 ',' 44 ',' 2022-01-27 ',' 5 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('95 ',' 81 ',' 92 ',' 53 ',' 2022-01-03 ',' 6 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('81 ',' 96 ',' 36 ',' 64 ',' 2022-01-16 ',' 7 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('46 ',' 94 ',' 22 ',' 91 ',' 2022-01-30 ',' 8 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('59 ',' 28 ',' 36 ',' 49 ',' 2022-01-25 ',' 9 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('47 ',' 58 ',' 64 ',' 2 ',' 2022-01-13 ',' 10 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('45 ',' 9 ',' 81 ',' 80 ',' 2022-01-01 ',' 11 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('23 ',' 47 ',' 42 ',' 33 ',' 2022-01-01 ',' 12 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('33 ',' 17 ',' 86 ',' 5 ',' 2022-01-27 ',' 13 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('82 ',' 53 ',' 69 ',' 95 ',' 2022-01-10 ',' 14 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('23 ',' 9 ',' 19 ',' 57 ',' 2022-01-06 ',' 15 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('23 ',' 12 ',' 85 ',' 5 ',' 2022-01-10 ',' 16 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('52 ',' 80 ',' 19 ',' 43 ',' 2022-01-31 ',' 17 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('74 ',' 13 ',' 95 ',' 79 ',' 2022-01-16 ',' 18 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('20 ',' 22 ',' 79 ',' 36 ',' 2022-01-31 ',' 19 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('13 ',' 97 ',' 32 ',' 51 ',' 2022-01-30 ',' 20 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('53 ',' 60 ',' 96 ',' 7 ',' 2022-01-04 ',' 21 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('39 ',' 97 ',' 12 ',' 45 ',' 2022-01-06 ',' 22 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('73 ',' 5 ',' 11 ',' 79 ',' 2022-01-21 ',' 23 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('95 ',' 27 ',' 65 ',' 58 ',' 2022-01-18 ',' 24 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('21 ',' 50 ',' 42 ',' 38 ',' 2022-01-11 ',' 25 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('17 ',' 55 ',' 79 ',' 67 ',' 2022-01-07 ',' 26 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('73 ',' 14 ',' 6 ',' 62 ',' 2022-01-27 ',' 27 ');
INSERT INTO tb_estq_leite (cd_vaca,cd_cabra,cd_ovelha,cd_queijo,dt_verificacao_estq,tb_servicos_animais_ID)  VALUE ('35 ',' 15 ',' 45 ',' 68 ',' 2022-01-07 ',' 28 ');
